Id;Name;Address;Location;Province;Zip_Code;Items;Weight;Node_Type;TW_Start;TW_End;Latitude;Longitude;Email;Phone
226;HOSPITAL SAN JUAN GRANDE;GLORIETA FÉLIX RODRIGUEZ DE LA FUENTE, S/N;Jerez de la Frontera;CÁDIZ;11408;143;17240,08;GENERAL;03:00;23:59;36,6914675190001;-6,14877845299998;jerez@sjd.es;956357300
227;HOSPITAL  DE LA LÍNEA DE LA CONCEPCIÓN;AV. MENÉNDEZ Y PELAYO, 103;Línea de la Concepción, La;CÁDIZ;11300;180;21700,8;GENERAL;03:00;23:59;36,1704512530001;-5,34063642299998;franciscoj.martos.sspa@juntadeandalucia.es;956026500
228;HOSPITAL GENERAL SANTA MARÍA DEL PUERTO;VALDÉS, S/N;Puerto de Santa María, El;CÁDIZ;11500;238;28693,28;GENERAL;03:00;23:59;36,5965943040001;-6,23409792199993;stamaria.secretaria@jmpascual.com;956017000
229;HOSPITAL UNIVERSITARIO DE PUERTO REAL;CARRETERA NACIONAL IV, KM. 665;Puerto Real;CÁDIZ;11510;319;38458,64;GENERAL;03:00;23:59;36,520384542;-6,15145949499993;;956005147
230;HOSPITAL VIRGEN DE LAS MONTAÑAS;AV. AMBULATORIO S/N;Villamartín;CÁDIZ;11650;108;13020,48;GENERAL;03:00;23:59;36,860715;-5,64815244599993;cesar@jmpascual.com;956041000
231;HOSPITAL VIRGEN DEL CAMINO;CRTRA SANLÚCAR-CHIPIONA, S/N;Sanlúcar de Barrameda;CÁDIZ;11540;118;14226,08;GENERAL;03:00;23:59;36,7575211240001;-6,37057770699994;sanlucar.secretaria@jmpascual.com;956048068
232;HOSPITAL JEREZ PUERTA DEL SUR;AV. PUERTA DEL SUR, S/N;Jerez de la Frontera;CÁDIZ;11408;98;11814,88;GENERAL;03:00;23:59;36,6687180000001;-6,13626167599995;rrhhcj@asisa.es;956357100
233;HOSPITAL VIAMED BAHÍA DE CÁDIZ;AYALA, 2;Chiclana de la Frontera;CÁDIZ;11130;46;5545,76;GENERAL;03:00;23:59;36,420425865;-6,15052497099992;gerencia@hospitalcmc.es;956533333
234;HOSPITAL PUNTA DE EUROPA;CARRETERA DE GETARES, S/N;Algeciras;CÁDIZ;11207;327;39423,12;GENERAL;03:00;23:59;36,1111021040001;-5,44424465599997;;956025000
235;HOSPITAL VIAMED NOVO SANCTI PETRI;URB. NOVO SANCTI PETRI, S/N;Chiclana de la Frontera;CÁDIZ;11130;37;4460,72;GENERAL;03:00;23:59;36,35608;-6,158834;gerente@clinicanovo.es;956495000
236;CLÍNICA SERMAN - INSTITUTO MÉDICO;Pº DE LA ROSALEDA, 40;Jerez de la Frontera;CÁDIZ;11405;41;4942,96;GENERAL;03:00;23:59;36,692941014;-6,12407777499993;jefeadministracion@clinicaserman.com;956301211
237;HOSPITAL QUIRÓN CAMPO DE GIBRALTAR;"PARQUE EMPRESARIAL ""LAS MARISMAS DE PALMONES"", EDIFICIO ARTTYSUR";Barrios, Los;CÁDIZ;11379;64;7715,84;GENERAL;03:00;23:59;36,2070002790001;-5,45301999999998;;956798301
238;HOSPITAL DE LA LÍNEA DE LA CONCEPCIÓN;RONDA NORTE, ESQ. C/ GABRIEL MIRÓ;Línea de la Concepción, La;CÁDIZ;11300;243;29296,08;GENERAL;03:00;23:59;36,1745550000001;-5,35232249999996;jesus.ros.sspa@juntadeandalucia.es;956026500
239;HOSPITAL GENERAL UNIVERSITARIO DE CASTELLÓN;AVENIDA BENICASIM, S/N;Castellón de la Plana/Castelló de la Plana;CASTELLÓN;12004;580;69924,8;GENERAL;03:00;23:59;40,002715418;-0,0417011379999508;sugerencias_dscs@gva.es;964725000
240;HOSPITAL LA MAGDALENA;CAMINO COLLET, 32;Castellón de la Plana/Castelló de la Plana;CASTELLÓN;12004;128;15431,68;GERIATRÍA Y/O LARGA ESTANCIA;03:00;23:59;40,004385561;-0,0729276129999334;monferrer_mar@gva.es;964356800
241;CONSORCIO HOSPITALARIO PROVINCIAL DE CASTELLÓN;AVENIDA DOCTOR CLARÁ, 19;Castellón de la Plana/Castelló de la Plana;CASTELLÓN;12002;257;30983,92;GENERAL;03:00;23:59;39,984962189;-0,0447215089999418;sanchis_joagara@gva.es;964359700
242;HOSPITAL COMARCAL DE VINARÒS;AVENIDA GIL DE ATROCILLO, S/N;Vinaròs;CASTELLÓN;12500;150;18084,0;GENERAL;03:00;23:59;40,46387528;0,449975624000047;;964477000
243;HOSPITAL UNIVERSITARIO DE LA PLANA;CARRETERA VILA-REAL A BORRIANA, KM 0,5;Vila-real;CASTELLÓN;12540;258;31104,48;GENERAL;03:00;23:59;39,924448829;-0,0969531039999652;laplana@gva.es;964399775
244;INSTITUTO DE TRAUMATOLOGIA DE UNIÓN DE MUTUAS (MATEPSS Nº 267);AVENIDA VIRGEN DE LIDÓN, 67;Castellón de la Plana/Castelló de la Plana;CASTELLÓN;12004;28;3375,68;TRAUMATOLOGÍA Y/O REHABILITACIÓN;03:00;23:59;39,993031026;-0,0274974349999297;jgsanchez@uniondemutuas.es;964231212
245;HOSPITAL REY D. JAIME;CALLE MARÍA ROSA MOLAS, 25;Castellón de la Plana/Castelló de la Plana;CASTELLÓN;12004;96;11573,76;GENERAL;03:00;23:59;39,997316724;-0,0360727949999387;reydjaime@hospitales.nisa.es;964726000
246;SERVICIOS SANITARIOS DEL CENTRO PENITENCIARIO DE CASTELLÓN II (ALBOCÀSSER);CALLE ELS MASCARRELLS, S/N;Albocàsser;CASTELLÓN;12140;64;7715,84;OTRA FINALIDAD;03:00;23:59;40,382270657;0,0194300000000567;medico.castellon2@dgip.mir.es;964158500
247;SERVICIOS SANITARIOS Y ASISTENCIALES;RONDA DEL CARMEN, S/N;Ciudad Real;CIUDAD REAL;13002;85;10247,6;PSIQUIÁTRICO;03:00;23:59;38,992214684;-3,93188747099993;administracionssa@dipucr.es;926231276
248;HOSPITAL QUIRÓNSALUD CIUDAD REAL;ALISOS, 19;Ciudad Real;CIUDAD REAL;13002;47;5666,32;GENERAL;03:00;23:59;38,980076522;-3,93883350899995;ciudad.real@quironsalud.es;926255008
249;HOSPITAL GENERAL LA MANCHA CENTRO;AVENIDAD DE LA CONSTITUCIÓN, 3;Alcázar de San Juan;CIUDAD REAL;13600;353;42557,68;GENERAL;03:00;23:59;39,396270692;-3,21922991999998;gerencia.manchacentro@sescam.jccm.es;926580500
250;HOSPITAL VIRGEN DE ALTAGRACIA;AVENIDAD DON EMILIANO GARCÍA ROLDÁN, 2;Manzanares;CIUDAD REAL;13200;118;14226,08;GENERAL;03:00;23:59;38,999180639;-3,36185082099996;paguado@sescam.jccm.es;926646000
251;HOSPITAL SANTA BÁRBARA;C/ MALAGÓN, S/N;Puertollano;CIUDAD REAL;13500;141;16998,96;GENERAL;03:00;23:59;38,7061820330001;-4,11096335499997;buzong@sescam.org;926421100
252;HOSPITAL GENERAL DE VALDEPEÑAS;AVDA. ESTUDIANTES, S/N;Valdepeñas;CIUDAD REAL;13300;103;12417,68;GENERAL;03:00;23:59;38,7709655790001;-3,39231730499995;;926320200
253;HOSPITAL GENERAL DE CIUDAD REAL;C/ OBISPO RAFAEL TORIJA, S/N;Ciudad Real;CIUDAD REAL;13005;564;67995,84;GENERAL;03:00;23:59;38,9705089390001;-3,93166361099998;cmpavon@sescam.jccm.es;926278000
254;HOSPITAL GENERAL DE TOMELLOSO;VEREDA DE SOCUÉLLAMOS, S/N;Tomelloso;CIUDAD REAL;13700;155;18686,8;GENERAL;03:00;23:59;39,174215744;-3,00611070299993;;926525800
255;HOSPITAL UNIVERSITARIO REINA SOFÍA;AV. MENÉNDEZ PIDAL, S/N;Córdoba;CÓRDOBA;14004;1233;148650,48;GENERAL;03:00;23:59;37,8684390510001;-4,79716922299997;gerencia.hrs.sspa@juntadeandalucia.es;957010380
256;HOSPITAL DE LA CRUZ ROJA DE CÓRDOBA;Pº DE LA VICTORIA, S/N;Córdoba;CÓRDOBA;14004;138;16637,28;GENERAL;03:00;23:59;37,8811999820001;-4,78504916299994;;957420666
257;HOSPITAL SAN JUAN DE DIOS DE CÓRDOBA;AV. DEL BRILLANTE, 106;Córdoba;CÓRDOBA;14012;189;22785,84;GENERAL;03:00;23:59;37,908583407;-4,79331456299997;cordoba.hospital@sjd.es;957274600
258;HOSPITAL INFANTA MARGARITA;AV. DE GÓNGORA, S/N;Cabra;CÓRDOBA;14940;232;27969,92;GENERAL;03:00;23:59;37,4718048820001;-4,42786364499995;;957021300
259;HOSPITAL VALLE DE LOS PEDROCHES;C/ JUAN DEL REY CALERO, S/N;Pozoblanco;CÓRDOBA;14400;124;14949,44;GENERAL;03:00;23:59;38,3834919230001;-4,84912575699997;;957026306
260;HOSPITAL DE MONTILLA;CRTRA. MONTORO-PUENTE GENIL, KM 65,350;Montilla;CÓRDOBA;14550;92;11091,52;GENERAL;03:00;23:59;37,564407696;-4,64810455199995;;957022600
261;HOSPITAL LA ARRUZAFA-INSTITUTO DE OFTALMOLOGÍA;AV. DE LA ARRUZAFA, 9;Córdoba;CÓRDOBA;14012;4;482,24;OFTÁLMICO U ORL;03:00;23:59;37,904525613;-4,79311379199993;rab@hospitalarruzafa.com;957767610
262;HOSPITAL DE ALTA RESOLUCIÓN DE PUENTE GENIL;C/ BURGOS, S/N;Puente Genil;CÓRDOBA;14500;24;2893,44;GENERAL;03:00;23:59;37,399415565;-4,75120554199998;;957615000
263;HOSPITAL DE ALTA RESOLUCIÓN VALLE DEL GUADIATO;PARAJE CERRO DEL CAMELLO, S/N;Peñarroya-Pueblonuevo;CÓRDOBA;14200;17;2049,52;GENERAL;03:00;23:59;38,3085115810001;-5,27080502299998;;957579100
264;HOSPITAL QUIRONSALUD CÓRDOBA;AVDA. AEROPUERTO, 17;Córdoba;CÓRDOBA;14004;115;13864,4;GENERAL;03:00;23:59;37,8759682290001;-4,79583051599997;info.cor@quironsalud.es;957410000
265;COMPLEXO HOSPITALARIO UNIVERSITARIO A CORUÑA;JUBIAS DE ARRIBA, 84;Coruña, A;A CORUÑA;15006;1341;161670,96;GENERAL;03:00;23:59;43,344805879;-8,38626638599993;;981178000
266;CENTRO ONCOLOXICO DE GALICIA;DOCTOR CAMILO VEIRAS, 1;Coruña, A;A CORUÑA;15009;56;6751,36;ONCOLÓGICO;03:00;23:59;43,3360802970001;-8,38942638599997;CONTACTO@COG.ES;981287499
267;HOSPITAL QUIRONSALUD A CORUÑA;LONDRES, 2;Coruña, A;A CORUÑA;15009;127;15311,12;GENERAL;03:00;23:59;43,328289059;-8,39978613399995;INFO.ACORUNA@QUIRONSALUD.ES;981219800
268;HOSPITAL SAN RAFAEL;JUBIAS DE ARRIBA, 82;Coruña, A;A CORUÑA;15006;120;14467,2;GENERAL;03:00;23:59;43,3469809490001;-8,38741921399998;ADE@IMQSANRAFAEL.ES;981179000
269;COMPLEXO HOSPITALARIO UNIVERSITARIO DE FERROL;RESIDENCIA, S/N;Ferrol;A CORUÑA;15405;457;55095,92;GENERAL;03:00;23:59;43,5111455420001;-8,21662865299993;;981334000
270;HOSPITAL JUAN CARDONA;PARDO BAZAN, S/N;Ferrol;A CORUÑA;15406;150;18084,0;GENERAL;03:00;23:59;43,4809516;-8,20125780699993;INFO@HJCARDONA.ORG;981312500
271;COMPLEXO HOSPITALARIO UNIVERSITARIO DE SANTIAGO;CHOUPANA (DA), S/N;Santiago de Compostela;A CORUÑA;15706;1395;168181,2;GENERAL;03:00;23:59;42,8703905990001;-8,55957269899994;;981950000
272;SANATORIO LA ROBLEDA;SANTISO, S/N;Pino, O;A CORUÑA;15821;96;11573,76;PSIQUIÁTRICO;03:00;23:59;42,927515;-8,38251899999995;;981585811
273;HOSPITAL DA BARBANZA (*);SALMON, S/N;Ribeira;A CORUÑA;15993;81;9765,36;GENERAL;03:00;23:59;42,6103900000001;-8,99482144399997;;981835985
274;HOSPITAL VIRXE DA XUNQUEIRA (*);ALCALDE PEPE SANCHEZ, 7;Cee;A CORUÑA;15270;74;8921,44;GENERAL;03:00;23:59;42,953696618;-9,19138710299995;;981706010
275;HM MODELO (GRUPO);VIRREY OSORIO, 30;Coruña, A;A CORUÑA;15011;146;17601,76;GENERAL;03:00;23:59;43,3665273030001;-8,41850710299997;SPEDREDO@HMHOSPITALES.COM;981147300
276;HOSPITAL HM ROSALEDA - HM LA ESPERANZA;SANTIAGO LEON DE CARACAS (DE), 1;Santiago de Compostela;A CORUÑA;15701;119;14346,64;GENERAL;03:00;23:59;42,871892825;-8,54676501899996;SECRETARIA.DIRECCION.HMGR@HMHOSPITALES.COM;981551200
277;HOSPITAL VIRGEN DE LA LUZ;HERMANDAD DONANTES DE SANGRE, 1;Cuenca;CUENCA;16002;388;46777,28;GENERAL;03:00;23:59;40,076017757;-2,14793080999993;pguardial@sescam.jccm.es;969179900
278;HOSPITAL RECOLETAS CUENCA S.L.U.;AVDA. SAN JULIÁN, 1;Cuenca;CUENCA;16003;30;3616,8;MÉDICO-QUIRÚRGICO;03:00;23:59;40,067133132;-2,14592281199998;olga.barrios.aj@gruporecoletas.com;969240559
279;HOSPITAL UNIVERSITARI DE GIRONA DR. JOSEP TRUETA;AV FRANÇA, S/N;Girona;GIRONA;17007;431;51961,36;GENERAL;03:00;23:59;41,997759107;2,82016654900002;gerencia@htrueta.scs.es;972940200
280;CLÍNICA BOFILL;RD SANT ANTONI MARIA CLARET,, 20;Girona;GIRONA;17002;47;5666,32;GENERAL;03:00;23:59;41,97965334;2,82071516200006;administracio@clinicabofill.net;972204350
281;CLÍNICA GIRONA;CR JOAN  MARAGALL, 26;Girona;GIRONA;17002;123;14828,88;GENERAL;03:00;23:59;41,979030654;2,82073534700004;cespigol@arrakis.es;972204500
282;CLÍNICA QUIRÚRGICA ONYAR;CR HEROÏNES DE SANTA BÀRBARA, 6;Girona;GIRONA;17004;38;4581,28;GENERAL;03:00;23:59;41,9763342890001;2,82508053300006;documentalista@giroclinic.com;972204900
283;CLÍNICA SALUS INFIRMORUM;PS MOSSÈN LLUÍS CONSTANS, 130;Banyoles;GIRONA;17820;100;12056,0;GERIATRÍA Y/O LARGA ESTANCIA;03:00;23:59;42,1151229120001;2,76140395200002;si.direc@teleline.es;972570208
284;HOSPITAL DE SANT JAUME;CR JAUME ARCELOS, 1;Blanes;GIRONA;17300;23;2772,88;GERIATRÍA Y/O LARGA ESTANCIA;03:00;23:59;41,6761882600001;2,78752313900003;salut@salutms.cat;972331550
285;HOSPITAL DE CAMPDEVÀNOL;CT DE GOMBREN, 20;Campdevànol;GIRONA;17530;80;9644,8;GENERAL;03:00;23:59;42,222285979;2,16739513100003;gerencia@hoscamp.com;972730028
286;HOSPITAL DE FIGUERES;RD RECTOR AROLAS, S/N;Figueres;GIRONA;17600;168;20254,08;GENERAL;03:00;23:59;42,267953065;2,95465395100007;direccio@hospfig.es;972501400
287;CLÍNICA SANTA CREU;CR PERE III,, 41;Figueres;GIRONA;17600;35;4219,6;GENERAL;03:00;23:59;42,262094598;2,96169104600006;administracio@clinicasantacreu.com;972503650
288;HOSPITAL SOCIOSANITARI DE LLORET DE MAR;CR VALL DE VENECIA,, 59;Lloret de Mar;GIRONA;17310;63;7595,28;GERIATRÍA Y/O LARGA ESTANCIA;03:00;23:59;41,700903538;2,85325708700003;salut@salutms.org;972364736
289;HOSPITAL D'OLOT I COMARCAL DE LA GARROTXA;AV PAÏSOS  CATALANS, 86;Olot;GIRONA;17800;137;16516,72;GENERAL;03:00;23:59;42,1871168340001;2,46851789600004;direccio@hospiolot.com;972261800
290;HOSPITAL DE PALAMÓS;CR HOSPITAL., 36;Palamós;GIRONA;17230;136;16396,16;GENERAL;03:00;23:59;41,8528345350001;3,13101314500005;direccio@hosppal.es;972600160
291;HOSPITAL PSIQUIÀTRIC;CR DOCTOR CASTANY,, S/N;Salt;GIRONA;17190;593;71492,08;PSIQUIÁTRICO;03:00;23:59;41,9723323320001;2,79759363900007;atenciousuari@ias.scs.es;972182512
292;RESIDÈNCIA DE GENT GRAN PUIG D'EN ROCA;CR ANTONI VARES I MARTINELL, 37;Girona;GIRONA;17007;55;6630,8;GERIATRÍA Y/O LARGA ESTANCIA;03:00;23:59;41,9951615940001;2,81308161600003;rgg_puigroca.benestar@gencat.cat;972209250
293;HOSPITAL COMARCAL DE BLANES;CT ACCÉS CALA SANT FRANCESC, 5;Blanes;GIRONA;17300;121;14587,76;GENERAL;03:00;23:59;41,682801065;2,80150260300007;csselva@conecta.es;972353264
294;RESIDÈNCIA GERIÀTRICA MARIA GAY;CR PORTAL NOU, 12;Girona;GIRONA;17004;24;2893,44;GERIATRÍA Y/O LARGA ESTANCIA;03:00;23:59;41,9829499590001;2,82640743600007;info.mgay@irsjg.org;972205045
295;HOSPITAL SOCIOSANITARI MUTUAM GIRONA;AV FRANÇA, 64;Girona;GIRONA;17007;90;10850,4;GERIATRÍA Y/O LARGA ESTANCIA;03:00;23:59;41,993457446;2,81963362000005;mutuam@mutuam.com;972171819
296;CENTRE SOCIOSANITARI DE PUIGCERDÀ;CM ANTIC DE LLÍVIA, S/N;Puigcerdà;GIRONA;17520;52;6269,12;GERIATRÍA Y/O LARGA ESTANCIA;03:00;23:59;42,438642487;1,94133136500005;jcatala@hospitalpuigcerda.com;972880150
297;CENTRE SOCIOSANITARI BERNAT JAUME;RD RECTOR AROLAS, S/N;Figueres;GIRONA;17600;121;14587,76;GERIATRÍA Y/O LARGA ESTANCIA;03:00;23:59;42,267953065;2,95465395100007;hospital@hospitaldefigueres.com;972501400
298;INSTITUT CATALÀ D'ONCOLOGIA GIRONA - HOSPITAL JOSEP TRUETA;AV FRANÇA, S/N;Girona;GIRONA;17007;26;3134,56;ONCOLÓGICO;03:00;23:59;41,9938555530001;2,81947534400007;ccalle@iconcologia.net;972940200
299;HOSPITAL SANTA CATERINA-IAS;AV DOCTOR CASTANY (P. H. MARTÍ I JULIÀ), S/N;Salt;GIRONA;17190;178;21459,68;GENERAL;03:00;23:59;41,970361853;2,79644699700003;gerencia@ias.scs.es;972182600
300;CENTRE PALAMÓS GENT GRAN;CR PROVENÇA, 36;Palamós;GIRONA;17230;100;12056,0;GERIATRÍA Y/O LARGA ESTANCIA;03:00;23:59;41,8497108880001;3,12192255000002;ncomes@ssibe.cat;972600160
301;CENTRE SOCIOSANITARI PARC HOSPITALARI MARTÍ I JULIÀ;CR DR. CASTANY, S/N;Salt;GIRONA;17190;120;14467,2;GERIATRÍA Y/O LARGA ESTANCIA;03:00;23:59;41,9723323320001;2,79759363900007;atenciousuari@ias.scs.es;972182512
302;HOSPITAL DE CERDANYA / HÔPITAL DE CERDAGNE;CM D'UR, 31;Puigcerdà;GIRONA;17520;66;7956,96;GENERAL;03:00;23:59;42,4399626260001;1,92951540200005;dir@hcerdanya.eu;972114090
303;HOSPITAL SAN RAFAEL;C/ SAN JUAN DE DIOS, 19-23;Granada;GRANADA;18001;166;20012,96;GENERAL;03:00;23:59;37,181043;-3,60271799999992;centrosanrafael@sjd.es;958275700
304;HOSPITAL DE LA INMACULADA CONCEPCIÓN;DR ALEJANDRO OTERO, 8;Granada;GRANADA;18004;95;11453,2;QUIRÚRGICO;03:00;23:59;37,1637439410001;-3,60792395399994;informacion@hospital-inmaculada.es;958187700
305;HOSPITAL DE BAZA;CTRA. DE MURCIA, KM. 1,6;Baza;GRANADA;18800;117;14105,52;GENERAL;03:00;23:59;37,5002983580001;-2,75227544499995;josea.reche.sspa@juntadeandalucia.es;958031303
306;HOSPITAL SANTA ANA;AV. ENRIQUE MARTÍN CUEVAS, S/N;Motril;GRANADA;18600;187;22544,72;GENERAL;03:00;23:59;36,755238541;-3,52044787799997;francisco.perez.saez.sspa@juntadeandalucia.es;958038200
307;HOSPITAL UNIVERSITARIO VIRGEN DE LAS NIEVES;AV. FUERZAS ARMADAS, 2;Granada;GRANADA;18014;711;85718,16;GENERAL;03:00;23:59;37,1897586040001;-3,61251612399997;jluis.martinez.sspa@juntadeandalucia.es;958020000
308;HOSPITAL DE ALTA RESOLUCIÓN DE GUADIX;MARIANA PINEDA, S/N;Guadix;GRANADA;18500;50;6028,0;GENERAL;03:00;23:59;37,309870061;-3,14559584599994;sugerencias@ephpo.es;958699153
309;HOSPITAL DE ALTA RESOLUCIÓN DE LOJA;AVDA. TIERNO GALVÁN, S/N;Loja;GRANADA;18300;22;2652,32;GENERAL;03:00;23:59;37,171053247;-4,15470820899998;;958338100
310;HOSPITAL VITHAS LA SALUD;AV. SANTA MARÍA DE LA ALHAMBRA S/N;Granada;GRANADA;18008;77;9283,12;GENERAL;03:00;23:59;37,1637401560001;-3,57183895899993;torres@vithas.es;958001450
311;HOSPITAL UNIVERSITARIO SAN CECILIO;AVDA. DE LA INVESTIGACIÓN, S/N.;Granada;GRANADA;18016;543;65464,08;GENERAL;03:00;23:59;37,187785767;-3,60561226899995;;958020000
312;HOSPITAL UNIVERSITARIO DE GUADALAJARA;DONANTES DE SANGRE, S/N;Guadalajara;GUADALAJARA;19002;432;52081,92;GENERAL;03:00;23:59;40,6201556990001;-3,15222613399993;hospital.guadalajara@sescam.jccm.es;949209200
313;CLÍNICA LA ANTIGUA;CONSTITUCIÓN, 18;Guadalajara;GUADALAJARA;19003;57;6871,92;GENERAL;03:00;23:59;40,6295010000001;-3,17652299999997;info@clinicalaantigua.es;949223600
314;CLÍNICA DR. SANZ VÁZQUEZ;PASEO DOCTOR FERNÁNDEZ IPARRAGUIRRE, 6;Guadalajara;GUADALAJARA;19001;40;4822,4;GENERAL;03:00;23:59;40,63016521;-3,16471520499994;pablo.rojo@grupohla.com;949227200
315;U.R.R. DE ENFERMOS PSÍQUICOS ALCOHETE;CARRETERA DE GUADALAJARA A CUENCA, KM. 8.200;Yebes;GUADALAJARA;19141;165;19892,4;PSIQUIÁTRICO;03:00;23:59;40,52529;-3,08868999999993;moalba@jccm.es;949885402
316;INSTITUTO DE ENFERMEDADES NEUROLÓGICAS DE CASTILLA-LA MANCHA;PASEO DE LA ESTACIÓN, 2;Guadalajara;GUADALAJARA;19004;147;17722,32;OTROS MONOGRÁFICOS;03:00;23:59;40,6414258820001;-3,17254278799993;correo.ien@sescam.jccm.es;949211500
317;MUTUALIA-CLINICA PAKEA;Pº DE ARRIOLA, 26;Donostia/San Sebastián;GUIPÚZCOA;20018;29;3496,24;QUIRÚRGICO;03:00;23:59;43,311553481;-2,01343493599995;clinicapakea@mutualia.es;943212600
318;HOSPITAL RICARDO BERMINGHAM (FUNDACIÓN MATIA);CAMINO DE LOS PINOS, 35;Donostia/San Sebastián;GUIPÚZCOA;20018;105;12658,8;GERIATRÍA Y/O LARGA ESTANCIA;03:00;23:59;43,303945663;-2,00122525599994;ana.orbegozo@matiafundazioa.net;943317100
319;POLICLÍNICA GIPUZKOA, S.A.;PARQUE  MIRAMÓN, 174;Donostia/San Sebastián;GUIPÚZCOA;20014;149;17963,44;GENERAL;03:00;23:59;43,2887882270001;-1,98048508699998;asun.guezuraga@quironsalud.es;943002851
320;HOSPITAL QUIRÓN SALUD DONOSTIA;ALKOLEA, 7;Donostia/San Sebastián;GUIPÚZCOA;20012;48;5786,88;GENERAL;03:00;23:59;43,3152473160001;-1,97380892099994;direccion.ss@quironsalud.es;943437100
321;FUNDACIÓN ONKOLOGIKOA FUNDAZIOA;Pº. DR. BEGIRISTAIN, 121;Donostia/San Sebastián;GUIPÚZCOA;20014;45;5425,2;ONCOLÓGICO;03:00;23:59;43,291404609;-1,97381724099995;;943328000
322;ORGANIZACIÓN SANITARIA INTEGRADA BIDASOA (OSI BIDASOA);FINCA ZUBIETA. Bº. MENDELU, S/N;Hondarribia;GUIPÚZCOA;20280;101;12176,56;GENERAL;03:00;23:59;43,3421314350001;-1,81477623299998;osintegradabidasoa@osakidetza.net;943007702
323;ORGANIZACIÓN SANITARIA INTEGRADA ALTO DEBA;AVDA. NAVARRA, 16;Arrasate/Mondragón;GUIPÚZCOA;20500;90;10850,4;GENERAL;03:00;23:59;43,0632644980001;-2,48283580999993;direccion.haltodeba@osakidetza.eus;943035300
324;HOSPITAL AITA MENNI;BARRIO GESALIBAR, 15;Arrasate/Mondragón;GUIPÚZCOA;20509;442;53287,52;PSIQUIÁTRICO;03:00;23:59;43,063076494;-2,52971249899997;gerencia@aita-menni.org;943794411
325;HOSPITAL PSIQUIÁTRICO SAN JUAN DE DIOS;BARRIO GESALIBAR, 14;Arrasate/Mondragón;GUIPÚZCOA;20509;299;36047,44;PSIQUIÁTRICO;03:00;23:59;43,064162115;-2,53104594599995;mondragon.hospital@hsjd.es;943793900
326;CLINICA SANTA MARÍA DE LA ASUNCIÓN, (INVIZA, S.A.);CTRA. IZASKUN, 9;Tolosa;GUIPÚZCOA;20400;120;14467,2;GENERAL;03:00;23:59;43,137582342;-2,06987108599998;info@clinicadelaasuncion.com;943697000
327;SANATORIO DE USURBIL, S.L.;BARRIO SAN ESTEBAN, 48;Usurbil;GUIPÚZCOA;20170;80;9644,8;PSIQUIÁTRICO;03:00;23:59;43,2666478150001;-2,05476622099997;aolano@sanatoriodeusurbil.com;943361124
328;HOSPITAL DE ZUMARRAGA;BARRIO ARGIXAO, S/N;Zumarraga;GUIPÚZCOA;20700;128;15431,68;GENERAL;03:00;23:59;43,0837119240001;-2,31275224299998;secretaria.hospizumarraga@osakidetza.eus;943035000
329;HOSPITAL DE MENDARO;Bº. MENDAROZABAL, S/N;Mendaro;GUIPÚZCOA;20850;119;14346,64;GENERAL;03:00;23:59;43,250273066;-2,38525855599994;secretariadireccion.osidebabarrena@osakidetza.eus;943032800
330;HOSPITAL UNIVERSITARIO DONOSTIA-DONOSTIA UNIBERTSITATE OSPITALEA;Pº DR. BEGUIRISTAIN, 109;Donostia/San Sebastián;GUIPÚZCOA;20014;1054;127070,24;GENERAL;03:00;23:59;43,2924603160001;-1,96903861099997;OSID.GERENTZIA@osakidetza.eus;943007060
331;HOSPITAL SAN JUAN DE DIOS DONOSTIA;CAMINO DE SAN JUAN DE DIOS, 12;Donostia/San Sebastián;GUIPÚZCOA;20009;81;9765,36;PSIQUIÁTRICO;03:00;23:59;43,3003484710001;-1,97725049999997;ss.hospital@hsjd.es;943460033
332;HOSPITAL INFANTA ELENA;DR. PEDRO NARANJO RODRÍGUEZ, S/N;Huelva;HUELVA;21080;304;36650,24;GENERAL;03:00;23:59;37,280045;-6,912472;direccion.hie.sspa@juntadeandalucia.es;959015132
333;HOSPITAL BLANCA PALOMA;AVDA. DIEGO MORÓN, 3;Huelva;HUELVA;21005;203;24473,68;GENERAL;03:00;23:59;37,279975048;-6,93987404099994;huelva.secretaria@jmpascual.com;959012100
334;CLÍNICA LOS NARANJOS;Pº DE LOS NARANJOS, 1;Huelva;HUELVA;21004;25;3014,0;GENERAL;03:00;23:59;37,2624309220001;-6,94927309099995;admon.naranjoscitra@asisa.es;959243900
335;HOSPITAL DE RIOTINTO;AVDA. LA ESQUILA, 5;Minas de Riotinto;HUELVA;21660;118;14226,08;GENERAL;03:00;23:59;37,693674104;-6,59782436399996;secdireccion.dsa.sspa@juntadeandalucia.es;959025295
336;HOSPITAL UNIVERSITARIO JUAN RAMÓN JIMÉNEZ;RONDA NORTE, S/N;Huelva;HUELVA;21005;891;107418,96;GENERAL;03:00;23:59;37,2807571160001;-6,92558683399994;;959016000
337;HOSPITAL COSTA DE LA LUZ;C/ PUNTA UMBRÍA, 8;Huelva;HUELVA;21002;56;6751,36;GENERAL;03:00;23:59;37,2675253890001;-6,95674946799994;correo@hospitalcostadelaluz.com;959242100
338;HOSPITAL VIRGEN DE LA BELLA;AVENIDA LAS ROSAS, S/N;Lepe;HUELVA;21440;61;7354,16;GENERAL;03:00;23:59;37,2591759690001;-7,19423275099996;;649902722
